timestamp,pos.x,pos.y,pos.z,vel.x,vel.y,vel.z
2025-02-12T19:30:00.000000Z,307.16511,-16670.348042,20674.778629,2.424574581,-1.013527876,-0.879599596
2025-02-12T19:35:00.000000Z,1027.436308,-16978.172106,20391.188936,2.376479474,-1.03802358,-1.010711947
2025-02-12T19:40:00.000000Z,1732.611797,-17292.785234,20068.53595,2.323974997,-1.058750258,-1.139979529
2025-02-12T19:45:00.000000Z,2421.404208,-17613.023273,19707.410777,2.267300077,-1.075487618,-1.267151658
2025-02-12T19:50:00.000000Z,3092.600193,-17937.658445,19308.47925,2.206709165,-1.088031986,-1.39198098
2025-02-12T19:55:00.000000Z,3745.064949,-18265.404494,18872.480839,2.142471172,-1.09619729,-1.514223973
2025-02-12T19:59:32.000000Z,4319.55888,-18564.12891,18445.815705,2.081312014,-1.099674825,-1.622621395
2025-02-12T20:04:32.000000Z,4933.466253,-18894.055297,17941.452497,2.010912439,-1.099042663,-1.739274318
2025-02-12T20:09:32.000000Z,5525.826891,-19223.073253,17402.577915,1.937718683,-1.09359866,-1.852659445
2025-02-12T20:14:32.000000Z,6095.849408,-19549.722306,16830.206016,1.862044703,-1.083233513,-1.96255297
2025-02-12T20:19:32.000000Z,6642.837893,-19872.512371,16225.417078,1.784212802,-1.067859215,-2.068737323
2025-02-12T20:24:32.000000Z,7166.194201,-20189.930222,15589.355654,1.704552242,-1.047409555,-2.171001645
2025-02-12T20:29:32.000000Z,7665.419836,-20500.446091,14923.22849,1.623397819,-1.021840516,-2.269142248
2025-02-12T20:34:32.000000Z,8140.117384,-20802.520367,14228.302313,1.54108842,-0.991130584,-2.362963068
2025-02-12T20:39:32.000000Z,8589.991533,-21094.610393,13505.901462,1.457965544,-0.95528095,-2.452276103
2025-02-12T20:40:00.000000Z,8630.705458,-21121.30786,13437.124372,1.450177625,-0.951673452,-2.460375142
2025-02-12T20:45:00.000000Z,9053.222394,-21400.721088,12686.265178,1.366557363,-0.910232738,-2.544554477
2025-02-12T20:50:00.000000Z,9450.630208,-21666.941092,11910.87906,1.282840384,-0.863728685,-2.623860442
2025-02-12T20:55:00.000000Z,9822.950975,-21918.459053,11112.452332,1.199366829,-0.812232939,-2.698132606
2025-02-12T21:00:00.000000Z,10170.308326,-22153.791025,10292.517986,1.116473341,-0.755839638,-2.767220243
2025-02-12T21:05:00.000000Z,10492.926172,-22371.48464,9452.652742,1.034491583,-0.694665103,-2.830982691
2025-02-12T21:10:00.000000Z,10791.126995,-22570.1257,8594.473959,0.953746777,-0.628847414,-2.889289687
2025-02-12T21:15:00.000000Z,11065.329696,-22748.344636,7719.636474,0.874556267,-0.558545908,-2.942021683
2025-02-12T21:20:00.000000Z,11316.047025,-22904.822794,6829.829343,0.797228118,-0.483940561,-2.98907014
2025-02-12T21:25:00.000000Z,11543.882584,-23038.298516,5926.772512,0.722059755,-0.405231284,-3.030337793
2025-02-12T21:30:00.000000Z,11749.527444,-23147.573014,5012.213368,0.649336642,-0.322637121,-3.065738902
2025-02-12T21:35:00.000000Z,11933.756364,-23231.515971,4087.923272,0.57933102,-0.236395362,-3.095199465
2025-02-12T21:40:00.000000Z,12097.423637,-23289.070874,3155.693998,0.512300702,-0.146760571,-3.118657416
2025-02-12T21:45:00.000000Z,12241.458594,-23319.260039,2217.334126,0.44848793,-0.054003526,-3.136062783
2025-02-12T21:50:00.000000Z,12366.860767,-23321.189305,1274.665405,0.388118304,0.041589908,-3.147377832
2025-02-12T21:55:00.000000Z,12474.694748,-23294.052388,329.519047,0.331399787,0.139719985,-3.152577169
2025-02-14T08:00:00.000000Z,-5120.65312,18998.512511,17775.165635,-1.987889728,1.09821925,-1.775546846
2025-02-14T08:05:00.000000Z,-5705.981096,19327.051223,17225.569187,-1.913873718,1.09122141,-1.887854262
2025-02-14T08:10:00.000000Z,-6268.739468,19652.750084,16642.809222,-1.837479192,1.079271578,-1.996600497
2025-02-14T08:15:00.000000Z,-6808.263204,19974.110785,16027.986583,-1.759030834,1.062288634,-2.101570042
2025-02-14T08:20:00.000000Z,-7323.985686,20289.613959,15382.265758,-1.678859843,1.04021339,-2.202554246
2025-02-14T08:25:00.000000Z,-7815.440458,20597.725823,14706.872734,-1.597302494,1.013008965,-2.299351776
2025-02-14T08:30:00.000000Z,-8282.262526,20896.904912,14003.092749,-1.514698684,0.980661055,-2.391769061
2025-02-14T08:35:00.000000Z,-8724.189222,21185.608876,13272.26789,-1.431390451,0.94317811,-2.479620729
2025-02-14T08:40:00.000000Z,-9141.060624,21462.301325,12515.794581,-1.347720488,0.900591406,-2.56273003
2025-02-14T08:45:00.000000Z,-9532.819531,21725.458674,11735.120919,-1.264030641,0.852955016,-2.640929239
2025-02-14T08:50:00.000000Z,-9899.51098,21973.576964,10931.743917,-1.180660414,0.800345678,-2.714060049
2025-02-14T08:55:00.000000Z,-10241.281323,22205.178628,10107.206622,-1.097945476,0.742862563,-2.78197394
2025-02-14T09:00:00.000000Z,-10558.376851,22418.819178,9263.095121,-1.016216183,0.680626938,-2.844532534
2025-02-14T09:05:00.000000Z,-10851.141982,22613.093763,8401.035461,-0.935796128,0.613781732,-2.901607924
2025-02-14T09:10:00.000000Z,-11120.01702,22786.643595,7522.690443,-0.857000703,0.542490998,-2.953082988
2025-02-14T09:15:00.000000Z,-11365.535482,22938.162196,6629.756351,-0.780135714,0.46693928,-2.998851674
2025-02-14T09:20:00.000000Z,-11588.321017,23066.401432,5723.95959,-0.705496019,0.387330885,-3.038819266
2025-02-14T09:25:00.000000Z,-11789.083928,23170.177325,4807.053258,-0.633364232,0.303889067,-3.07290262
2025-02-14T09:30:00.000000Z,-11968.617305,23248.375601,3880.813624,-0.564009461,0.21685511,-3.10103038
2025-02-14T09:35:00.000000Z,-12127.792799,23299.956957,2947.036576,-0.497686125,0.126487346,-3.123143163
2025-02-14T09:40:00.000000Z,-12267.556038,23323.962009,2007.533998,-0.434632821,0.033060071,-3.139193719
2025-02-14T09:45:00.000000Z,-12388.921725,23319.515915,1064.130111,-0.375071272,-0.063137596,-3.149147059
2025-02-14T09:50:00.000000Z,-12492.968425,23285.832644,118.657792,-0.31920535,-0.161802932,-3.152980558
2025-02-14T09:55:00.000000Z,-12580.833074,23222.218857,-827.045172,-0.267220178,-0.262620899,-3.150684028
2025-02-17T19:59:40.000000Z,6683.703339,-19905.863595,16166.676788,1.775874184,-1.067440167,-2.079066221
2025-02-17T20:04:40.000000Z,7204.532673,-20223.075294,15527.573334,1.696050245,-1.046453161,-2.180949627
2025-02-17T20:09:40.000000Z,7701.187633,-20533.22294,14858.521376,1.614767948,-1.02034141,-2.278689703
2025-02-12T22:00:00.000000Z,12566.084636,-23237.134893,-616.267809,0.278521512,0.240074256,-3.151647352
2025-02-12T22:05:00.000000Z,12642.208735,-23149.817759,-1560.856355,0.229654023,0.342329234,-3.144588734
2025-02-12T22:10:00.000000Z,12704.293163,-23031.580616,-2502.409281,0.184946981,0.446151307,-3.131412923
2025-02-12T22:15:00.000000Z,12753.60595,-22882.004444,-3439.094792,0.144529506,0.551198463,-3.112144391
2025-02-12T22:20:00.000000Z,12791.450674,-22700.773914,-4369.09029,0.108509392,0.657121687,-3.08682005
2025-02-12T22:25:00.000000Z,12819.159995,-22487.679264,-5290.586121,0.076972646,0.763566467,-3.05548918
2025-02-12T22:30:00.000000Z,12838.089059,-22242.617719,-6201.789252,0.049983134,0.870174331,-3.018213327
2025-02-12T22:35:00.000000Z,12849.608821,-21965.594445,-7100.926943,0.027582331,0.976584388,-2.975066171
2025-02-12T22:40:00.000000Z,12855.099297,-21656.723045,-7986.250347,0.009789173,1.082434896,-2.926133369
2025-02-12T22:45:00.000000Z,12855.942798,-21316.225575,-8856.038099,-0.003399992,1.187364829,-2.871512365
2025-02-12T22:50:00.000000Z,12853.517158,-20944.432096,-9708.599802,-0.012011337,1.291015436,-2.811312167
2025-02-12T22:55:00.000000Z,12849.188998,-20541.779759,-10542.27947,-0.016093395,1.393031801,-2.74565311
2025-02-12T23:00:00.000000Z,12844.307059,-20108.811419,-11355.458882,-0.015716789,1.493064372,-2.674666577
2025-02-12T23:05:00.000000Z,12840.195626,-19646.173812,-12146.560844,-0.010973866,1.590770475,-2.598494704
2025-02-12T23:10:00.000000Z,12838.148079,-19154.615249,-12914.052387,-0.001978222,1.685815792,-2.517290055
2025-02-12T23:15:00.000000Z,12839.420603,-18634.982909,-13656.447826,0.011135861,1.7778758,-2.431215279
2025-02-12T23:20:00.000000Z,12845.226074,-18088.219677,-14372.311743,0.028214082,1.866637167,-2.340442733
2025-02-12T23:25:00.000000Z,12856.728169,-17515.360601,-15060.261825,0.049082865,1.951799087,-2.245154101
2025-02-12T23:30:00.000000Z,12875.035706,-16917.528923,-15718.97162,0.073550209,2.033074571,-2.145539973
2025-02-12T23:35:00.000000Z,12901.197253,-16295.931757,-16347.173134,0.101406604,2.110191661,-2.041799417
2025-02-12T23:40:00.000000Z,12936.196023,-15651.855406,-16943.659308,0.132426039,2.18289458,-1.934139535
2025-02-12T23:45:00.000000Z,12980.945084,-14986.66034,-17507.286363,0.166367072,2.25094481,-1.822774994
2025-02-12T23:50:00.000000Z,13036.282897,-14301.775882,-18036.97599,0.202973977,2.314122082,-1.707927552
2025-02-12T23:55:00.000000Z,13102.969215,-13598.69457,-18531.717415,0.241977946,2.372225289,-1.58982556
2025-02-15T14:00:00.000000Z,-19497.013739,-6186.431834,-17023.177462,-1.095307561,-1.879184192,1.907397069
2025-02-15T14:05:00.000000Z,-19823.805868,-6738.485802,-16434.942471,-1.082489803,-1.800836579,2.013536464
2025-02-15T14:10:00.000000Z,-20146.01435,-7266.746932,-15815.445126,-1.064740067,-1.72062068,2.115780747
2025-02-15T14:15:00.000000Z,-20462.151801,-7770.704824,-15165.882383,-1.042009979,-1.638871055,2.213941722
2025-02-15T14:20:00.000000Z,-20770.719543,-8249.949977,-14487.506469,-1.014272673,-1.555925627,2.307839235
2025-02-15T14:25:00.000000Z,-21070.214086,-8704.174599,-13781.622404,-0.981522919,-1.472124246,2.397301473
2025-02-15T14:30:00.000000Z,-21359.13362,-9133.172964,-13049.58547,-0.943777164,-1.387807264,2.482165221
2025-02-15T14:35:00.000000Z,-21635.984519,-9536.841346,-12292.798589,-0.901073483,-1.303314103,2.562276125
2025-02-15T14:40:00.000000Z,-21899.287802,-9915.177526,-11512.709639,-0.853471432,-1.218981841,2.637488922
2025-02-15T14:45:00.000000Z,-22147.585551,-10268.279887,-10710.808679,-0.801051823,-1.13514381,2.70766766
2025-02-15T14:50:00.000000Z,-22379.447244,-10596.346074,-9888.625132,-0.743916402,-1.05212821,2.772685901
2025-02-15T14:55:00.000000Z,-22593.475971,-10899.671251,-9047.724902,-0.682187448,-0.970256757,2.832426903
2025-02-15T15:00:00.000000Z,-22788.314527,-11178.645962,-8189.707438,-0.61600728,-0.889843358,2.88678379
2025-02-15T15:05:00.000000Z,-22962.651334,-11433.753586,-7316.202763,-0.545537691,-0.811192828,2.935659696
2025-02-15T15:10:00.000000Z,-23115.226199,-11665.567429,-6428.868431,-0.470959298,-0.734599639,2.978967909
2025-02-15T15:15:00.000000Z,-23244.835845,-11874.747437,-5529.386474,-0.392470813,-0.660346724,3.016631978
2025-02-15T15:20:00.000000Z,-23350.339225,-12062.03656,-4619.460305,-0.310288251,-0.588704332,3.048585815
2025-02-15T15:25:00.000000Z,-23430.662581,-12228.256783,-3700.81161,-0.224644056,-0.519928933,3.074773782
2025-02-15T15:30:00.000000Z,-23484.804241,-12374.304837,-2775.177178,-0.135786167,-0.454262189,3.095150753
2025-02-15T15:35:00.000000Z,-23511.839111,-12501.147604,-1844.305757,-0.043977026,-0.39192998,3.109682168
2025-02-15T15:40:00.000000Z,-23510.922879,-12609.817255,-909.954873,0.05050748,-0.333141508,3.118344063
2025-02-15T15:45:00.000000Z,-23481.295872,-12701.406112,26.112355,0.147379127,-0.278088464,3.121123091
2025-02-15T15:50:00.000000Z,-23422.286596,-12777.061281,962.130384,0.24633851,-0.226944269,3.118016526
2025-02-15T15:55:00.000000Z,-23333.314903,-12837.979069,1896.334456,0.347076244,-0.179863395,3.109032243
2025-02-13T00:00:00.000000Z,13181.681233,-12878.966464,-18990.569209,0.283098335,2.425073148,-1.468703409
2025-02-13T00:05:00.000000Z,13273.010676,-12144.192433,-19412.661365,0.326044077,2.472505561,-1.34480124
2025-02-13T00:10:00.000000Z,13377.460208,-11396.018668,-19797.196435,0.370514865,2.514383347,-1.218364075
2025-02-13T00:15:00.000000Z,13495.441318,-10636.129678,-20143.451256,0.416202678,2.550589367,-1.089641519
2025-02-13T00:20:00.000000Z,13627.272098,-9866.241783,-20450.778155,0.462793166,2.581028824,-0.958887172
2025-02-13T00:25:00.000000Z,13773.175572,-9088.096333,-20718.606073,0.509967107,2.605629613,-0.82635808
2025-02-13T00:30:00.000000Z,13933.27845,-8303.452882,-20946.441514,0.557401874,2.624342562,-0.6923142
2025-02-13T00:35:00.000000Z,14107.610325,-7514.08227,-21133.869339,0.60477291,2.637141573,-0.557017851
2025-02-13T00:40:00.000000Z,14296.103319,-6721.759709,-21280.553387,0.651755215,2.644023667,-0.420733175
2025-02-13T00:45:00.000000Z,14498.592174,-5928.257836,-21386.236949,0.698024826,2.645008917,-0.283725587
2025-02-13T00:50:00.000000Z,14714.814784,-5135.339827,-21450.743062,0.743260286,2.640140297,-0.146261243
2025-02-13T00:55:00.000000Z,14944.413162,-4344.752564,-21473.974655,0.787144099,2.629483416,-0.008606496
2025-02-13T01:00:00.000000Z,15186.934846,-3558.21989,-21455.914525,0.829364166,2.613126164,0.128972632
2025-02-13T01:05:00.000000Z,15441.834728,-2777.436004,-21396.625159,0.869615186,2.591178264,0.266210973
2025-02-13T01:10:00.000000Z,15708.477306,-2004.05897,-21296.248405,0.907600026,2.563770727,0.402844738
2025-02-13T01:15:00.000000Z,15986.139325,-1239.704437,-21155.004974,0.943031051,2.531055221,0.538612018
2025-02-13T01:20:00.000000Z,16274.012829,-485.93954,-20973.193805,0.975631407,2.493203351,0.673253295
2025-02-13T01:25:00.000000Z,16571.208573,255.722949,-20751.191274,1.005136252,2.450405866,0.806511924
2025-02-13T01:30:00.000000Z,16876.759813,983.830255,-20489.450258,1.031293932,2.402871771,0.938134617
2025-02-13T01:35:00.000000Z,17189.626427,1696.994922,-20188.49906,1.053867094,2.350827384,1.067871911
2025-02-13T01:40:00.000000Z,17508.699361,2393.899861,-19848.940188,1.072633737,2.294515312,1.195478624
2025-02-13T01:45:00.000000Z,17832.805391,3073.303072,-19471.449008,1.087388187,2.234193361,1.320714296
2025-02-13T01:50:00.000000Z,18160.712149,3734.042031,-19056.772266,1.097942005,2.1701334,1.443343618
2025-02-13T01:55:00.000000Z,18491.133429,4375.03774,-18605.72647,1.104124816,2.102620155,1.563136848
2025-02-14T10:00:00.000000Z,-12653.705259,23128.077461,-1771.139717,-0.219281671,-0.36526552,-3.142259936
2025-02-14T10:05:00.000000Z,-12712.821243,23002.910472,-2711.789655,-0.175534502,-0.469401163,-3.127722743
2025-02-14T10:10:00.000000Z,-12759.457628,22846.322015,-3647.164743,-0.136103303,-0.574684085,-3.107099843
2025-02-14T10:15:00.000000Z,-12794.925186,22658.020317,-4575.444914,-0.101090998,-0.68076388,-3.080430918
2025-02-14T10:20:00.000000Z,-12820.562295,22437.819545,-5494.82385,-0.070578639,-0.787284985,-3.047767996
2025-02-14T10:25:00.000000Z,-12837.728322,22185.641108,-6403.512691,-0.044625067,-0.893888223,-3.009175346
2025-02-14T10:30:00.000000Z,-12847.796929,21901.514522,-7299.743675,-0.023266691,-1.000212351,-2.964729342
2025-02-14T10:35:00.000000Z,-12852.149315,21585.577787,-8181.773749,-0.006517355,-1.10589563,-2.914518289
2025-02-14T10:40:00.000000Z,-12852.167447,21238.077307,-9047.888107,0.005631675,-1.210577385,-2.858642237
2025-02-14T10:45:00.000000Z,-12849.227291,20859.36733,-9896.403703,0.013211633,-1.313899571,-2.797212748
2025-02-14T10:50:00.000000Z,-12844.692093,20449.90893,-10725.672652,0.01627606,-1.415508323,-2.730352651
2025-02-14T10:55:00.000000Z,-12839.905724,20010.268522,-11534.085572,0.014900516,-1.515055488,-2.658195759
2025-02-14T11:00:00.000000Z,-12836.186132,19541.11592,-12320.07484,0.009182186,-1.612200124,-2.580886569
2025-02-14T11:05:00.000000Z,-12834.818927,19043.221962,-13082.117732,-0.000760612,-1.706609973,-2.498579931
2025-02-14T11:10:00.000000Z,-12837.051125,18517.455671,-13818.739501,-0.014789015,-1.797962895,-2.411440696
2025-02-14T11:15:00.000000Z,-12844.085087,17964.781029,-14528.516302,-0.032744298,-1.885948243,-2.319643344
2025-02-14T11:20:00.000000Z,-12857.072671,17386.253314,-15210.078034,-0.054448646,-1.970268196,-2.223371583
2025-02-14T11:25:00.000000Z,-12877.109634,16783.015077,-15862.111032,-0.079706018,-2.050639029,-2.122817937
2025-02-14T11:30:00.000000Z,-12905.230304,16156.291711,-16483.360667,-0.108303081,-2.126792314,-2.018183313
2025-02-14T11:35:00.000000Z,-12942.402541,15507.386706,-17072.633776,-0.140010235,-2.198476055,-1.909676543
2025-02-14T11:40:00.000000Z,-12989.523022,14837.67655,-17628.80098,-0.174582703,-2.265455746,-1.797513921
2025-02-14T11:45:00.000000Z,-13047.412857,14148.605334,-18150.798847,-0.211761687,-2.327515343,-1.681918721
2025-02-14T11:50:00.000000Z,-13116.813564,13441.679091,-18637.631908,-0.25127559,-2.384458162,-1.563120702
2025-02-14T11:55:00.000000Z,-13198.383423,12718.459842,-19088.374538,-0.292841287,-2.436107677,-1.4413556
2025-02-13T02:00:00.000000Z,18822.734705,4995.29847,-18119.196172,1.105785044,2.031949916,1.679870087
2025-02-13T02:05:00.000000Z,19154.138912,5593.922717,-17598.132147,1.102790609,1.958429417,1.793326108
2025-02-13T02:10:00.000000Z,19483.932331,6170.102626,-17043.549335,1.095029483,1.882374277,1.903294131
2025-02-13T02:15:00.000000Z,19810.670714,6723.126125,-16456.524858,1.082410185,1.804107776,2.009570526
2025-02-13T02:20:00.000000Z,20132.885501,7252.37909,-15838.195832,1.064862196,1.723959438,2.111959076
2025-02-13T02:25:00.000000Z,20449.090164,7757.347025,-15189.757077,1.042336263,1.642263625,2.210271298
2025-02-13T02:30:00.000000Z,20757.786616,8237.616285,-14512.458764,1.014804635,1.559358115,2.304326744
2025-02-13T02:35:00.000000Z,21057.47169,8692.874897,-13807.603952,0.982261191,1.475582677,2.393953291
2025-02-13T02:40:00.000000Z,21346.643631,9122.912932,-13076.546065,0.944721483,1.391277637,2.478987406
2025-02-13T02:45:00.000000Z,21623.808599,9527.622469,-12320.686256,0.902222692,1.306782452,2.559274409
2025-02-13T02:50:00.000000Z,21887.487133,9906.997114,-11541.470728,0.854823488,1.222434291,2.6346687
2025-02-13T02:55:00.000000Z,22136.220572,10261.131107,-10740.387974,0.802603801,1.138566633,2.705033984
2025-02-13T03:00:00.000000Z,22368.577384,10590.218004,-9918.965952,0.74566451,1.055507883,2.77024347
2025-02-13T03:05:00.000000Z,22583.159393,10894.54895,-9078.769218,0.684127043,0.973580019,2.830180057
2025-02-13T03:10:00.000000Z,22778.607875,11174.510554,-8221.395973,0.618132887,0.893097265,2.8847365
2025-02-13T03:15:00.000000Z,22953.609491,11430.582369,-7348.475097,0.547843026,0.8143648,2.933815565
2025-02-13T03:20:00.000000Z,23106.902042,11663.333989,-6461.663118,0.473437292,0.737677516,2.97733016
2025-02-13T03:25:00.000000Z,23237.280017,11873.421778,-5562.641169,0.395113646,0.663318818,3.01520345
2025-02-13T03:30:00.000000Z,23343.599913,12061.585258,-4653.111868,0.31308738,0.591559469,3.047368964
2025-02-13T03:35:00.000000Z,23424.785307,12228.643145,-3734.796214,0.227590253,0.522656502,3.07377067
2025-02-13T03:40:00.000000Z,23479.831659,12375.489075,-2809.430441,0.138869558,0.456852181,3.09436305
2025-02-13T03:45:00.000000Z,23507.810824,12503.087025,-1878.762851,0.047187129,0.394373033,3.109111149
2025-02-13T03:50:00.000000Z,23507.875255,12612.466457,-944.550655,-0.047181708,0.335428943,3.117990604
2025-02-13T03:55:00.000000Z,23479.261892,12704.717197,-8.55677,-0.143949247,0.280212318,3.120987672
2025-02-21T16:00:00.000000Z,-22196.107744,-12949.234607,7258.11855,0.957657579,0.008361655,2.939099203
2025-02-21T16:05:00.000000Z,-21893.185384,-12944.138517,8132.732799,1.061709572,0.024850122,2.890746316
2025-02-21T16:10:00.000000Z,-21559.168255,-12934.781033,8992.021242,1.164899103,0.036774306,2.836942852
2025-02-21T16:15:00.000000Z,-21194.366226,-12922.527351,9834.363316,1.266885723,0.044165009,2.777787802
2025-02-21T16:20:00.000000Z,-20799.19085,-12908.730246,10658.169595,1.367332225,0.047074214,2.71338981
2025-02-21T16:25:00.000000Z,-20374.154186,-12894.723749,11461.884682,1.465906002,0.045574837,2.643866994
2025-02-21T16:30:00.000000Z,-19919.867216,-12881.816917,12243.990012,1.562280388,0.039760395,2.569346758
2025-02-21T16:35:00.000000Z,-19437.037863,-12871.287714,13003.006611,1.656135977,0.029744585,2.489965592
2025-02-21T16:40:00.000000Z,-18926.46863,-12864.377028,13737.497778,1.74716191,0.015660789,2.405868849
2025-02-21T16:45:00.000000Z,-18389.053828,-12862.282853,14446.071728,1.83505714,-0.002338519,2.317210519
2025-02-21T16:50:00.000000Z,-17825.776463,-12866.154657,15127.384136,1.919531647,-0.024082426,2.224152982
2025-02-21T16:55:00.000000Z,-17237.704742,-12877.087963,15780.140617,2.000307619,-0.049382326,2.126866752
2025-02-21T17:00:00.000000Z,-16625.988242,-12896.119156,16403.099128,2.077120584,-0.07803273,2.025530206
2025-02-21T17:05:00.000000Z,-15991.853752,-12924.220552,16995.072278,2.149720485,-0.109812151,1.920329298
2025-02-21T17:10:00.000000Z,-15336.600778,-12962.295741,17554.929567,2.217872713,-0.144484059,1.811457266
2025-02-21T17:15:00.000000Z,-14661.596775,-13011.175223,18081.599519,2.281359061,-0.181797896,1.699114318
2025-02-21T17:20:00.000000Z,-13968.272082,-13071.61236,18574.071729,2.33997863,-0.221490154,1.58350731
2025-02-21T17:25:00.000000Z,-13258.114616,-13144.27966,19031.398796,2.393548656,-0.263285509,1.464849417
2025-02-21T17:30:00.000000Z,-12532.6643,-13229.76541,19452.698182,2.441905272,-0.306898006,1.343359778
2025-02-21T17:35:00.000000Z,-11793.507295,-13328.570669,19837.153942,2.484904195,-0.352032295,1.219263141
2025-02-21T17:40:00.000000Z,-11042.270036,-13441.106641,20184.018347,2.522421329,-0.398384906,1.092789492
2025-02-21T17:45:00.000000Z,-10280.613087,-13567.692435,20492.613404,2.554353296,-0.445645563,0.96417367
2025-02-21T17:50:00.000000Z,-9510.224872,-13708.553223,20762.332248,2.580617875,-0.493498532,0.833654979
2025-02-21T17:55:00.000000Z,-8732.81525,-13863.818811,20992.640426,2.601154365,-0.541623996,0.701476776
2025-02-13T04:00:00.000000Z,23421.295723,12780.983997,927.45332,-0.242816491,0.228897078,3.118099028
2025-02-13T04:05:00.000000Z,23333.392901,12842.461184,1861.714821,-0.343474561,0.181638906,3.109332514
2025-02-13T04:10:00.000000Z,23215.063658,12890.386666,2792.466788,-0.445605673,0.138573334,3.094706026
2025-02-13T04:15:00.000000Z,23065.914699,12926.036079,3717.95526,-0.548884563,0.099816032,3.074248154
2025-02-13T04:20:00.000000Z,22885.651274,12950.716699,4636.436411,-0.652979757,0.065462178,3.047997963
2025-02-13T04:25:00.000000Z,22674.078839,12965.761233,5546.17971,-0.757554907,0.035586099,3.016004915
2025-02-13T04:30:00.000000Z,22431.104317,12972.521527,6445.47101,-0.862270138,0.010241003,2.978328786
2025-02-13T04:35:00.000000Z,22156.73695,12972.362194,7332.615634,-0.966783413,-0.010541209,2.935039552
2025-02-13T04:40:00.000000Z,21851.08875,12966.65421,8205.941401,-1.070751906,-0.02675004,2.886217282
2025-02-13T04:45:00.000000Z,21514.374518,12956.768487,9063.801661,-1.17383338,-0.038396403,2.831951993
2025-02-13T04:50:00.000000Z,21146.911465,12944.069461,9904.578239,-1.275687566,-0.045512544,2.772343509
2025-02-13T04:55:00.000000Z,20749.118419,12929.908711,10726.684356,-1.375977529,-0.048151878,2.707501299
2025-02-13T05:00:00.000000Z,20321.514616,12915.61865,11528.567504,-1.474371029,-0.046388731,2.637544294
2025-02-13T05:05:00.000000Z,19864.718096,12902.506297,12308.712241,-1.570541854,-0.040318005,2.562600705
2025-02-13T05:10:00.000000Z,19379.443689,12891.847165,13065.642961,-1.664171145,-0.030054753,2.482807813
2025-02-13T05:15:00.000000Z,18866.500621,12884.879292,13797.926577,-1.754948682,-0.015733669,2.39831175
2025-02-13T05:20:00.000000Z,18326.789727,12882.797432,14504.175139,-1.842574139,0.002491496,2.309267272
2025-02-13T05:25:00.000000Z,17761.30031,12886.747442,15183.048382,-1.926758304,0.024448607,2.215837508
2025-02-13T05:30:00.000000Z,17171.106615,12897.820869,15833.256209,-2.007224257,0.049947885,2.118193705
2025-02-13T05:35:00.000000Z,16557.36398,12917.049782,16453.561079,-2.083708494,0.078782729,2.016514952
2025-02-13T05:40:00.000000Z,15921.304647,12945.401859,17042.780321,-2.155962006,0.110730606,1.9109879
2025-02-13T05:45:00.000000Z,15264.233255,12983.775744,17599.788355,-2.2237513,0.145554006,1.801806455
2025-02-13T05:50:00.000000Z,14587.522051,13032.996711,18123.518817,-2.286859358,0.183001465,1.689171477
2025-02-13T05:55:00.000000Z,13892.605795,13093.812634,18612.966611,-2.345086531,0.222808646,1.573290447
2025-02-16T12:00:00.000000Z,-13470.937269,10754.974906,-20095.831548,-0.410253326,-2.545527785,-1.109015833
2025-02-16T12:05:00.000000Z,-13600.969107,9986.478683,-20409.013387,-0.456757148,-2.576814229,-0.978539421
2025-02-16T12:10:00.000000Z,-13745.054486,9209.469494,-20682.773867,-0.503890137,-2.602270238,-0.846249794
2025-02-16T12:15:00.000000Z,-13903.333884,8425.704911,-20916.60789,-0.551330002,-2.621843338,-0.712406519
2025-02-16T12:20:00.000000Z,-14075.850733,7636.954803,-21110.088608,-0.59875231,-2.635504118,-0.577271609
2025-02-16T12:25:00.000000Z,-14262.551001,6844.994384,-21262.868077,-0.645831975,-2.643246288,-0.441108977
2025-02-16T12:30:00.000000Z,-14463.283218,6051.597295,-21374.677745,-0.692244734,-2.645086632,-0.304183892
2025-02-16T12:35:00.000000Z,-14677.798941,5258.528694,-21445.328774,-0.737668623,-2.641064862,-0.16676244
2025-02-16T12:40:00.000000Z,-14905.753666,4467.538427,-21474.71221,-0.781785435,-2.631243373,-0.02911099
2025-02-16T12:45:00.000000Z,-15146.708169,3680.354247,-21462.798982,-0.824282154,-2.615706903,0.108504346
2025-02-16T12:50:00.000000Z,-15400.130279,2898.675196,-21409.639751,-0.864852367,-2.594562093,0.245818234
2025-02-16T12:55:00.000000Z,-15665.397062,2124.165099,-21315.364597,-0.903197636,-2.567936959,0.382566636
2025-02-16T13:00:00.000000Z,-15941.797417,1358.446245,-21180.182549,-0.939028836,-2.535980273,0.518487326
2025-02-16T13:05:00.000000Z,-16228.535064,603.093275,-21004.380974,-0.972067444,-2.498860856,0.653320387
2025-02-16T13:10:00.000000Z,-16524.731911,-140.372737,-20788.324804,-1.00204678,-2.456766792,0.786808709
2025-02-16T13:15:00.000000Z,-16829.43179,-870.48992,-20532.45562,-1.028713187,-2.409904557,0.918698465
2025-02-16T13:20:00.000000Z,-17141.604529,-1585.86099,-20237.290603,-1.05182716,-2.358498082,1.048739587
2025-02-16T13:25:00.000000Z,-17460.150357,-2285.158329,-19903.421334,-1.071164398,-2.30278774,1.176686214
2025-02-16T13:30:00.000000Z,-17783.904625,-2967.128768,-19531.512463,-1.086516799,-2.243029266,1.302297149
